cluster,Phyla,Class,Order,Family,39198,39202,39204,39206,39208,39210,39212,39214,39216,39218,39220,39222,39224,39226,39228,39230,39232,39234,39236,39238,39240,39242,39244,39246,39248,39250,39252,39254,39256,39258,39260,39262,39264,39266,39268,39270,39272,39274,39276,39282,39286,39288,39290,39294,39296,39300,39302,39304,39306,39308,39310,39314,39316,39318,39320,39322,39324,39326,39328,39330,39332,39336,39340,39342,39344,39346,39348,39350,39352,39354,39356,39358,39360,39362,39364,39366,39368,39370,39372,39376,Sample
35,Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,o__Rhizobiales_unclassified,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,7,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0-10 cm
36,Proteobacteria,c__Alphaproteobacteria,c__Alphaproteobacteria_unclassified,c__Alphaproteobacteria_unclassified,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,1,0,0,1,1,0,0,3,0,3,0,0,0,0,2,3,0,0,2,0,1,0,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0,2,0,0,0,1,2,2,0,1,0-10 cm
37,Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,1,0,6,0,4,0,0,0,0,0,17,10,1,0,1,8,0,0,0,0,1,2,0,3,0,0,0,3,0,0,0,0,0,2,0,0,0,10,2,0,0,0,0,0,4,0,0,1,0,13,0,2,19,5,1,12,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0-10 cm
38,Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,o__Rhizobiales_unclassified,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,2,0,1,1,0,0,1,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,12,0,2,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,5,6,0,0,0-10 cm
39,Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,o__Rhizobiales_unclassified,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0-10 cm
40,Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,o__Rhizobiales_unclassified,3,1,3,7,5,1,1,2,3,0,3,1,12,9,3,12,0,2,0,1,0,17,1,0,6,1,0,4,17,10,9,15,13,4,5,8,16,28,1,2,0,1,2,4,3,2,0,1,4,10,2,1,2,13,5,3,2,3,5,10,8,1,16,8,17,7,1,17,0,2,0,8,4,0,28,30,9,17,0,14,0-10 cm
41,Proteobacteria,c__Alphaproteobacteria,c__Alphaproteobacteria_unclassified,c__Alphaproteobacteria_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0-10 cm
42,Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,0,0,1,2,2,2,2,1,0,1,6,1,0,0,1,0,0,1,0,0,10,1,3,1,4,1,8,1,1,1,1,1,0,5,0,1,0,0,0,1,0,0,0,0,1,4,0,0,0,1,0,0,0,4,1,3,9,2,10,0,1,0,3,0,1,0,0,2,1,0,1,0,6,1,0,0,0,0,1,0,0-10 cm
43,Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0-10 cm
44,Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,1,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-10 cm
45,Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,1,0,1,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,4,0,1,0,5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0-10 cm
46,Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,o__Rhizobiales_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,2,2,0,1,0,0,0-10 cm
47,Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,0,2,1,1,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,3,0,0,0,1,0,0,0,3,0,2,0,1,0,1,2,0,0,0,0,0,0,0,1,1,0,3,0,1,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0-10 cm
48,Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,9,10,35,14,39,30,37,21,31,18,22,20,30,32,25,17,22,21,35,36,11,15,19,12,12,33,17,6,62,4,23,13,22,11,67,7,3,25,22,20,46,49,33,23,12,38,39,53,36,30,25,36,52,21,16,24,14,1,4,19,28,16,1,31,14,11,60,23,36,32,11,33,7,22,20,8,20,25,20,16,0-10 cm
49,Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0-10 cm
50,Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,3,4,2,9,8,3,3,1,5,0,7,5,1,2,1,4,5,1,4,0,5,1,4,5,1,3,7,1,2,6,7,1,0,1,0,2,0,4,0,0,0,0,1,3,1,3,4,0,0,2,4,1,0,5,2,1,1,0,3,2,3,0,0,0,6,2,2,2,4,2,6,0,7,1,1,2,1,2,2,0,0-10 cm
51,Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,1,5,0,2,3,7,3,7,7,8,2,8,2,1,0,4,3,0,3,0,3,2,4,11,1,0,4,2,0,0,3,0,2,6,1,0,0,0,1,0,0,0,0,1,0,0,3,0,0,1,1,1,1,0,2,0,1,0,0,3,0,1,1,0,2,0,4,1,1,3,1,0,4,2,0,1,1,1,4,0,0-10 cm
52,Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,o__Rhizobiales_unclassified,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0-10 cm
53,Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,2,0,5,0,1,5,4,3,0,0,2,5,0,3,1,11,6,8,2,21,2,12,4,0,7,20,0,11,15,5,0,1,6,1,23,0,20,5,14,8,18,17,5,5,6,5,4,4,27,1,13,2,12,5,3,5,2,7,10,1,9,21,3,14,2,1,0,1,3,3,3,17,1,4,3,1,27,6,0,15,0-10 cm
54,Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,4,2,16,1,16,47,6,6,0,6,28,38,20,19,21,24,24,8,18,12,0,22,6,4,20,23,2,7,12,7,19,4,22,6,65,15,14,23,15,48,44,33,24,26,35,28,36,55,35,23,21,42,30,21,48,41,25,8,6,22,30,6,14,7,4,15,44,19,10,39,29,8,9,17,17,2,10,11,13,4,0-10 cm
55,Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Methylocystaceae,3,1,3,1,1,0,0,2,1,1,0,2,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-10 cm
56,Proteobacteria,c__Alphaproteobacteria,o__BD7-3,o__BD7-3_unclassified,2,0,1,1,2,7,3,1,0,1,0,1,0,0,0,4,5,0,0,3,0,2,0,1,1,1,1,1,0,0,1,3,2,0,2,0,1,0,0,1,0,3,1,3,0,3,1,0,1,1,0,0,1,0,1,3,1,0,0,3,1,1,0,2,1,0,0,0,0,0,0,3,1,1,0,1,2,1,0,0,0-10 cm
57,Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,0,0,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,9,0,12,0,0,0,7,0,9,2,1,0,3,2,1,1,0,3,1,1,0,3,8,2,0,3,1,0,4,0,0,0,0,3,1,0,1,0,4,4,0,0,3,1,2,1,1,0,5,8,0,0,0,1,0,2,3,6,3,0,1,0-10 cm
58,Proteobacteria,c__Alphaproteobacteria,c__Alphaproteobacteria_unclassified,c__Alphaproteobacteria_unclassified,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-10 cm
59,Proteobacteria,c__Alphaproteobacteria,c__Alphaproteobacteria_unclassified,c__Alphaproteobacteria_unclassified,1,1,3,2,1,0,1,2,2,3,3,1,1,1,1,0,1,0,0,5,3,0,1,3,2,1,1,0,3,0,0,0,2,1,1,1,1,0,0,1,0,0,0,0,3,0,1,0,1,1,0,0,0,0,2,0,0,0,3,0,2,0,1,0,1,1,4,0,0,0,0,0,4,1,0,2,0,0,1,0,0-10 cm
62,Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,o__Rhizobiales_unclassified,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,1,0,0,0,5,0,13,2,3,0,1,1,0,0,1,16,0,1,1,0,1,6,0,0,1,0,2,5,1,1,0,0,0,0,1,0,7,1,0,0,10,0,7,5,0,0,1,1,0,0,10,0,0,1,9,5,5,0,9,0-10 cm
